MeterID,Assigned,time,F,kWa,kWb,kWc,kWtotal
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 04:45:16,60.03,53.37,59.61,61.65,174.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 05:00:16,60,50.01,56.35,58.53,164.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 05:15:17,60.01,54.21,48.64,58.29,161.14
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 05:30:15,60.04,55.41,55.11,52.09,162.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 05:45:16,60.02,55.83,55.7,52.94,164.46
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 06:00:17,60,50.47,56.03,58.33,164.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 06:15:15,60,54.13,61.04,62.05,177.22
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 06:30:16,60,47.98,54.01,56.49,158.48
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 06:45:17,60,53.55,47.96,53.2,154.71
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 07:00:17,60.01,48.48,54.07,54.52,157.07
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 07:15:16,60.02,48.88,55.49,54.52,158.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 07:30:16,60.02,54.36,56.33,58.7,169.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 07:45:17,60.02,54.51,49.25,54.41,158.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 08:00:15,60.02,55.85,55.33,50.1,161.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 08:30:16,60.02,53.37,47.92,54.86,156.15
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 08:45:15,60,54.49,54.34,48.68,157.5
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 09:00:15,59.98,51.17,55.97,45.44,152.59
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 09:15:16,60.01,48.13,58.71,53.36,160.2
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 09:30:16,60.01,52.3,63.83,58.14,174.27
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 09:45:17,60.03,55.02,66.3,60.34,181.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 10:00:15,60.03,65.05,64.96,60.76,190.77
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 10:15:15,60.01,58.93,66.73,56.28,181.95
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 10:30:16,60.03,60.73,73.77,69.8,204.3
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 10:45:17,60,64.52,66.68,68.68,199.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 11:00:15,60.01,65.1,73.22,63.71,202.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 11:15:15,60.01,68.32,74.94,66.63,209.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 11:30:17,60.01,70.55,84.12,78.38,233.05
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 11:45:16,60.02,73.24,78.07,78.57,229.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 12:00:15,59.98,76.67,81.03,82.25,239.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 12:15:16,60.02,80.84,88.8,80.44,250.08
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 12:30:16,59.99,82.75,94.47,81.7,258.92
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 12:45:15,59.99,78.15,93.61,88.43,260.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 13:00:16,59.97,86.06,90.5,93.47,270.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 13:15:16,60,81.98,89.16,89.77,260.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 13:30:14,59.99,84.39,89.09,89.96,263.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 13:45:14,60.02,87.71,94.77,84.65,267.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 14:00:17,60.03,89.12,97.26,86.54,272.91
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 14:15:16,59.99,83.53,92.68,84.2,260.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 14:30:16,60.01,81.07,87.65,80.37,249.08
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 14:45:15,60,84.9,92,83.48,260.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 15:00:16,60.02,88.21,95.23,85.69,269.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 15:15:16,60,81.29,94.8,91.46,267.54
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 15:30:17,59.96,77.91,89.72,88.37,256
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 15:45:14,60,83.33,88.01,87.32,258.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 16:00:16,60,86.64,89.45,90.1,266.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 16:15:15,60.02,78.32,87.01,84.13,249.46
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 16:30:17,59.99,86.16,94.21,84.25,264.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 16:45:15,59.99,86.08,88.66,90.68,265.42
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 17:00:15,60,84.54,91.13,83.22,258.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 17:15:15,59.99,86.85,94.93,85.07,266.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 17:30:16,60.02,79.12,91.73,89.15,260
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 17:45:15,59.98,76,83.26,81.41,240.67
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 18:00:14,60.02,85.23,88.03,90.75,264.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 18:15:17,59.99,86.44,94.9,86.39,267.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 18:30:17,60,82.34,90.01,88.36,260.71
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 18:45:14,59.98,83.84,92.52,90.65,267.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 19:00:15,60.02,84.91,95.3,86.69,266.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 19:15:15,60,83.09,92.24,85.17,260.5
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 19:30:15,60.02,77.6,92.56,90.02,260.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 19:45:17,59.97,75.06,83.12,80.24,238.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 20:15:17,60,80.66,84.1,86.29,251.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 20:30:15,59.99,78.83,82.68,83.42,244.93
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 20:45:15,59.99,75.96,84.8,74.34,235.1
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 21:00:17,59.98,68.64,82.68,76.73,228.05
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 21:15:17,60,75.82,86.42,74.18,236.42
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 21:30:15,60,73.91,82.33,71.59,227.82
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 21:45:15,59.98,68.14,77.33,71.39,216.86
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 22:00:17,60.02,69.83,84.6,77.98,232.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 22:15:17,60,74.24,82.2,73.31,229.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 22:30:15,60.02,67.78,85.91,75.33,229.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 22:45:16,60.03,67.19,81.63,74.61,223.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 23:00:16,60.01,71.09,74.41,73.48,218.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 23:15:16,60.01,71.25,74.44,74.61,220.31
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 23:30:16,60.02,70.04,78.75,68.62,217.4
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-09 23:45:16,60.04,69.38,77.99,67.86,215.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 00:00:17,60.01,68.82,75.79,67.99,212.6
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 00:15:16,60.02,67.12,74.87,65.43,207.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 00:30:16,60,66.6,76.7,75.03,218.33
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 00:45:15,59.99,69.5,65.38,72.76,207.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 01:15:16,60.02,63.45,62.57,68.28,194.3
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 01:30:17,60.04,63.32,59.95,68.21,191.48
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 01:45:15,60.03,64,66.66,63.71,194.37
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 02:00:16,60.04,60.7,62.68,59.9,183.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 02:15:16,60.03,54.24,62.31,65.1,181.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 02:30:16,60.03,61.98,63.67,58.77,184.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 02:45:15,60.03,58.17,67.06,66.75,191.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 03:00:15,60.02,66.71,73.13,72.37,212.21
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 03:15:16,60.03,66.18,61.34,62.69,190.21
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 03:30:16,60.02,57.17,62.56,63.62,183.35
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 03:45:16,60.01,57.85,63.26,66.16,187.27
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 04:00:16,59.98,55.81,61.86,63.18,180.84
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 04:15:16,60,61.43,55.79,63.02,180.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 04:30:16,60.01,62.3,61.6,59.42,183.32
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 04:45:16,60.02,61.76,61.18,57.89,180.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 05:00:17,60.03,60.18,65.26,61.67,187.11
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 05:15:15,60.02,58.92,58.98,65.55,183.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 05:30:15,60.02,60.86,56.21,63.09,180.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 05:45:16,60.02,56.97,57,53.82,167.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 06:15:16,59.98,54.69,59.87,61.63,176.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 06:30:15,60.02,55.04,61.64,63.96,180.64
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 06:45:15,60.03,61.94,62.58,69.08,193.6
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 07:15:17,60.01,60.15,59.98,56.96,177.09
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 07:30:16,60.01,61.91,62.77,58.63,183.31
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 07:45:16,60.01,55.33,62.18,64.05,181.55
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 08:00:15,60.02,53.63,59.93,61.98,175.55
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 08:15:16,60.02,52.47,59.06,60.71,172.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 08:30:15,60,59.43,60.16,56.98,176.57
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 08:45:15,59.99,56.29,64.58,65.06,185.93
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 09:00:17,60.01,52.64,62.99,60.17,175.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 09:15:14,59.99,54.08,64.76,61.11,179.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 09:30:16,60.01,55.46,59.42,52.25,167.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 09:45:17,60,62.05,65.65,59.47,187.17
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 10:00:17,59.98,70.7,69.43,67,207.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 10:30:17,59.99,64.71,75.2,73.38,213.29
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 10:45:15,60,66.52,71.23,71.86,209.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 11:00:15,59.97,65.67,78.74,78.03,222.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 11:45:17,59.98,73.71,86.86,85.27,245.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 12:00:17,60,85.26,88.57,88.12,261.95
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 12:15:15,60,90.91,100.15,95.46,286.52
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 12:30:15,60,92.57,102.94,96.44,291.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 13:00:14,59.98,88.81,101.08,101.9,291.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 13:15:17,59.99,77.14,90.63,93.01,260.79
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 13:30:16,60.01,80.45,95.56,94.16,270.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 13:45:16,59.98,85.57,87.75,94.36,267.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 14:00:15,60.04,78.91,92.78,93.28,264.97
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 14:15:16,59.99,79.2,90.84,94.15,264.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 14:45:17,60.01,83.76,90.1,86.96,260.82
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 15:00:14,60.02,93.75,107.76,105.37,306.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 15:15:16,60,85.45,96.46,99.97,281.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 15:30:16,59.98,87.44,87.77,90.67,265.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 15:45:15,59.99,87.6,88.65,94.31,270.55
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 16:00:17,59.97,93.48,99.38,96.37,289.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 16:15:17,59.97,87.91,93.2,88.09,269.2
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 16:30:17,59.97,83.72,95.73,94.15,273.6
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 16:45:16,59.96,89.47,87.95,95.56,272.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 17:15:16,59.98,84.6,91.96,88.54,265.1
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 17:30:17,59.97,77.3,90.67,91.29,259.26
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 17:45:14,59.96,87.07,88.4,95.69,271.17
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 18:00:16,59.97,83.32,90.47,91.6,265.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 18:15:15,60,80.32,92.4,95.34,268.06
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 18:30:16,59.98,83.09,99.09,96.69,278.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 18:45:15,59.97,83,89.62,91.5,264.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 19:00:16,60.01,78.34,92.41,93.04,263.79
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 19:15:16,59.98,82.35,87.64,92.2,262.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 19:45:16,59.93,81.26,88.19,81.27,250.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 20:00:17,60.05,80.76,87.47,79.16,247.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 20:15:15,59.97,73.03,86.13,82.77,241.93
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 20:30:15,59.99,71.28,84.14,82.33,237.74
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 20:45:16,59.98,69.73,81.9,79.05,230.69
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 21:00:17,60,64.49,76.67,76.77,217.93
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 21:15:15,59.97,68.83,71.73,76.19,216.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 21:30:16,59.98,72.61,80.94,72.19,225.74
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 21:45:17,59.98,70.94,76.81,70.37,218.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 22:00:17,59.98,70.33,78.33,69.69,218.35
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 22:15:17,59.97,70.94,77.67,68.62,217.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 22:30:16,59.97,63.93,77.52,73.91,215.36
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 22:45:15,60,63.53,77.21,73.81,214.54
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 23:00:16,59.99,63.81,75.51,73.03,212.35
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 23:15:15,59.97,74.08,75.97,72.81,222.86
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 23:30:15,60.01,62.35,75.87,73.23,211.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-10 23:45:16,59.99,62.17,76.12,73.13,211.43
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 00:00:17,59.97,60.74,73.89,71.59,206.22
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 00:15:15,59.99,60.16,75.09,70.53,205.77
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 00:30:16,60,71.17,75.13,68.99,215.29
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 00:45:14,60,68.54,70.63,68.41,207.58
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 01:00:15,60.01,57.71,64.15,66.84,188.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 01:15:16,59.97,57.93,66.2,66.59,190.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 01:45:17,59.99,63.94,63.48,61.73,189.15
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 02:00:17,60.03,62.88,61.09,60.56,184.52
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 02:15:15,60,55.23,60.63,64.4,180.26
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 02:45:15,60.01,62.3,63.56,60.47,186.32
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 03:00:17,59.96,60.71,59.78,57.88,178.37
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 03:15:16,60.01,54.63,61.03,62.98,178.64
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 03:30:17,60.02,54.13,58.75,62.06,174.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 03:45:17,59.99,55.71,60.81,64.36,180.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 04:00:16,60,67.55,62.85,63.81,194.22
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 04:15:16,59.97,60.01,58.5,56.68,175.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 04:30:16,60.02,53.35,58.09,62.28,173.72
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 04:45:16,59.99,54.39,59.15,61.5,175.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 05:00:16,59.99,58.35,57.18,54.73,170.26
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 05:15:17,60,55.04,54.8,54.01,163.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 05:30:16,59.98,54.91,53.34,52.15,160.4
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 05:45:16,59.98,56.85,52.46,59.38,168.69
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 06:00:15,60,63.12,56.73,60.78,180.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 06:15:16,59.99,55.1,53.95,52.58,161.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 06:30:17,59.97,50.36,55.28,57.69,163.33
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 06:45:17,59.98,56.22,49.6,59.7,165.52
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 07:00:14,59.98,58.68,57.04,54.98,170.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 07:15:17,59.99,51.46,57.54,59.47,168.48
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 07:30:16,59.98,55.95,49.88,58.65,164.48
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 07:45:15,59.99,62.14,55.51,60.03,177.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 08:00:15,60,57.8,55.53,53.98,167.31
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 08:15:16,60,48.89,53.99,57.31,160.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 08:30:15,59.98,60.31,53.91,57.77,171.99
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 08:45:16,60,55.12,52.53,52.74,160.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 09:00:16,60,52.01,54.83,58.2,165.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 09:15:17,60.01,49.4,60.59,57.64,167.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 09:30:15,60.02,48.42,57.26,57.36,163.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 09:45:16,60,57.6,55.94,59.36,172.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 10:00:17,59.98,56.91,60.73,53.97,171.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 10:15:16,60.01,53.42,64.07,62.59,180.09
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 10:30:15,60.01,62.28,70.01,73.01,205.3
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 10:45:15,59.99,66.32,73.01,67.65,206.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 11:15:15,59.99,78.47,82.02,87.79,248.27
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 11:30:15,60.01,66.99,79.69,80.36,227.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 12:00:15,60.01,70.35,86.87,85.08,242.29
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 12:30:17,60.02,81.62,86.13,90.14,257.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 12:45:15,60.01,80.1,85.76,90.94,256.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 13:00:15,60.02,80.97,85.44,90.84,257.26
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 13:15:15,60,82.7,83.6,94.38,260.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 13:30:15,60.01,84.19,87.43,87.39,259.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 13:45:15,60,87.06,91.84,90.36,269.26
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 14:00:15,60.01,84.16,94.65,88.69,267.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 14:15:17,59.98,84.36,95.16,91.54,271.06
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 14:45:17,60.01,86.7,91.7,98.33,276.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2018-07-11 15:00:16,60.03,84.78,89.1,97.19,271.07
