MeterID,Assigned,time,F,kWa,kWb,kWc,kWtotal
33,ITC (Accuvim),2018-06-10 21:00:17,60.01,23.182,25.297,24.093,72.573
33,ITC (Accuvim),2018-06-10 21:15:18,59.99,19.021,22.943,19.585,61.548
33,ITC (Accuvim),2018-06-10 21:30:18,59.98,17.77,20.157,24.35,62.276
33,ITC (Accuvim),2018-06-10 21:45:21,60,15.558,17.695,16.406,49.66
33,ITC (Accuvim),2018-06-10 22:00:17,60.01,23.469,25.739,24.843,74.051
33,ITC (Accuvim),2018-06-10 22:15:19,60,11.769,13.392,13.094,38.255
33,ITC (Accuvim),2018-06-10 22:30:18,60,23.695,25.03,24.52,73.245
33,ITC (Accuvim),2018-06-10 22:45:17,60,14.479,15.754,15.048,45.282
33,ITC (Accuvim),2018-06-10 23:00:18,60.03,15.871,17.086,16.405,49.362
33,ITC (Accuvim),2018-06-10 23:15:19,60.01,21.652,22.255,21.998,65.906
33,ITC (Accuvim),2018-06-10 23:30:18,60.01,13.843,14.157,13.819,41.819
33,ITC (Accuvim),2018-06-10 23:45:17,60,22.159,24.526,22.454,69.139
33,ITC (Accuvim),2018-06-11 00:00:18,60,18.327,18.663,18.291,55.281
33,ITC (Accuvim),2018-06-11 00:15:19,60.02,21.52,22.886,23.128,67.534
33,ITC (Accuvim),2018-06-11 00:30:18,60,15.297,14.51,14.87,44.676
33,ITC (Accuvim),2018-06-11 00:45:19,60.01,15.193,14.272,14.817,44.282
33,ITC (Accuvim),2018-06-11 01:15:18,60.01,19.758,20.725,19.829,60.312
33,ITC (Accuvim),2018-06-11 01:30:18,60.02,23.278,22.586,23.58,69.444
33,ITC (Accuvim),2018-06-11 01:45:17,60,18.779,18.201,18.101,55.081
33,ITC (Accuvim),2018-06-11 02:00:18,60.03,23.378,22.528,23.174,69.08
33,ITC (Accuvim),2018-06-11 02:15:17,60.01,17.54,16.674,23.262,57.475
33,ITC (Accuvim),2018-06-11 02:30:18,59.99,17.485,18.701,17.231,53.417
33,ITC (Accuvim),2018-06-11 02:45:19,60.01,23.225,22.316,23.188,68.728
33,ITC (Accuvim),2018-06-11 03:00:19,60.03,16.59,15.814,16.223,48.627
33,ITC (Accuvim),2018-06-11 03:15:19,59.99,23.067,22.421,22.883,68.371
33,ITC (Accuvim),2018-06-11 03:30:17,59.99,22.795,22.215,22.902,67.912
33,ITC (Accuvim),2018-06-11 03:45:18,60.03,11.906,10.627,11.931,34.464
33,ITC (Accuvim),2018-06-11 04:00:19,60.02,17.218,18.406,16.961,52.585
33,ITC (Accuvim),2018-06-11 04:15:18,60.01,23.525,22.427,22.957,68.908
33,ITC (Accuvim),2018-06-11 04:30:18,60.02,12.168,10.874,10.93,33.973
33,ITC (Accuvim),2018-06-11 04:45:18,60,18.832,17.843,17.267,53.943
33,ITC (Accuvim),2018-06-11 05:00:18,60.01,16.101,15.236,14.821,46.158
33,ITC (Accuvim),2018-06-11 05:15:19,60,23.319,22.387,22.312,68.018
33,ITC (Accuvim),2018-06-11 05:30:17,60.01,23.768,24.592,22.659,71.019
33,ITC (Accuvim),2018-06-11 05:45:18,60,18.636,17.917,17.297,53.849
33,ITC (Accuvim),2018-06-11 06:00:18,59.99,22.529,22.254,22.173,66.957
33,ITC (Accuvim),2018-06-11 06:15:18,60,11.334,10.75,10.852,32.936
33,ITC (Accuvim),2018-06-11 06:30:18,60.01,14.731,14.339,12.585,41.656
33,ITC (Accuvim),2018-06-11 06:45:18,60,14.603,14.387,12.497,41.487
33,ITC (Accuvim),2018-06-11 07:00:17,60.01,17.853,17.814,15.883,51.55
33,ITC (Accuvim),2018-06-11 07:15:19,60,23.008,22.508,21.023,66.538
33,ITC (Accuvim),2018-06-11 07:30:19,60,22.41,22.108,20.65,65.168
33,ITC (Accuvim),2018-06-11 07:45:18,60.02,16.902,16.718,14.729,48.349
33,ITC (Accuvim),2018-06-11 08:00:18,60,14.575,14.325,12.542,41.442
33,ITC (Accuvim),2018-06-11 08:15:18,59.99,14.525,14.395,12.528,41.448
33,ITC (Accuvim),2018-06-11 08:30:18,60,17.398,19.092,15.353,51.844
33,ITC (Accuvim),2018-06-11 08:45:19,60.02,20.456,21.84,19.883,62.179
33,ITC (Accuvim),2018-06-11 09:00:17,60.02,13.04,14.547,12.314,39.902
33,ITC (Accuvim),2018-06-11 09:15:17,59.99,15.994,17.054,14.71,47.758
33,ITC (Accuvim),2018-06-11 09:30:18,59.99,13.22,14.465,12.1,39.785
33,ITC (Accuvim),2018-06-11 09:45:19,60.01,13.286,14.506,12.176,39.968
33,ITC (Accuvim),2018-06-11 10:00:17,59.99,18.455,21.375,17.014,56.844
33,ITC (Accuvim),2018-06-11 10:15:18,59.99,20.955,22.088,20.135,63.178
33,ITC (Accuvim),2018-06-11 10:30:18,60.03,18.819,20.171,19.967,58.957
33,ITC (Accuvim),2018-06-11 10:45:17,59.99,9.506,10.836,9.514,29.857
33,ITC (Accuvim),2018-06-11 11:00:17,60.03,13.231,14.792,12.53,40.553
33,ITC (Accuvim),2018-06-11 11:15:17,59.99,16.618,21.222,16.337,54.177
33,ITC (Accuvim),2018-06-11 11:30:17,60.01,18.917,21.253,18.63,58.8
33,ITC (Accuvim),2018-06-11 11:45:18,59.99,20.073,24.174,21.771,66.018
33,ITC (Accuvim),2018-06-11 12:00:19,60.02,24.246,27.189,26.576,78.01
33,ITC (Accuvim),2018-06-11 12:15:18,59.99,13.112,16.543,15.579,45.235
33,ITC (Accuvim),2018-06-11 12:30:18,60.01,20.127,23.376,22.374,65.878
33,ITC (Accuvim),2018-06-11 12:45:18,60,14.58,18.999,16.858,50.436
33,ITC (Accuvim),2018-06-11 13:00:17,60.02,13.778,16.999,15.886,46.663
33,ITC (Accuvim),2018-06-11 13:15:18,60.01,20.212,23.156,21.417,64.785
33,ITC (Accuvim),2018-06-11 13:30:18,60,21.364,25.095,22.14,68.598
33,ITC (Accuvim),2018-06-11 13:45:17,60.01,25.603,30.619,28.194,84.416
33,ITC (Accuvim),2018-06-11 14:00:17,59.99,25.177,28.873,28.091,82.142
33,ITC (Accuvim),2018-06-11 14:15:18,59.99,25.937,30.908,28.004,84.849
33,ITC (Accuvim),2018-06-11 14:30:19,60,21.786,27.584,28.636,78.005
33,ITC (Accuvim),2018-06-11 14:45:18,59.99,17.676,20.727,19.088,57.491
33,ITC (Accuvim),2018-06-11 15:00:19,59.97,17.258,19.768,18.682,55.707
33,ITC (Accuvim),2018-06-11 15:15:19,59.97,20.684,28.086,25.709,74.478
33,ITC (Accuvim),2018-06-11 15:30:18,59.99,16.973,19.308,18.741,55.023
33,ITC (Accuvim),2018-06-11 15:45:18,59.99,16.887,19.148,18.748,54.783
33,ITC (Accuvim),2018-06-11 16:00:18,60.01,25.286,29.645,27.028,81.96
33,ITC (Accuvim),2018-06-11 16:15:19,60,20.104,21.886,21.638,63.628
33,ITC (Accuvim),2018-06-11 16:30:18,60.01,18.601,20.247,19.42,58.268
33,ITC (Accuvim),2018-06-11 16:45:19,60,20.515,23.139,22.197,65.852
33,ITC (Accuvim),2018-06-11 17:00:19,60.02,19.146,23.16,20.931,63.237
33,ITC (Accuvim),2018-06-11 17:15:17,60,25.5,28.615,27.712,81.827
33,ITC (Accuvim),2018-06-11 17:30:18,60.01,25.515,28.833,27.585,81.933
33,ITC (Accuvim),2018-06-11 17:45:17,60.01,18.695,23.261,20.371,62.326
33,ITC (Accuvim),2018-06-11 18:00:19,60.02,18.675,21.326,19.749,59.749
33,ITC (Accuvim),2018-06-11 18:15:18,59.99,17.894,20.937,19.632,58.463
33,ITC (Accuvim),2018-06-11 18:30:18,60.01,20.826,25.312,22.523,68.661
33,ITC (Accuvim),2018-06-11 18:45:18,60.01,18.644,21.07,19.719,59.433
33,ITC (Accuvim),2018-06-11 19:00:17,59.99,25.721,28.384,27.534,81.639
33,ITC (Accuvim),2018-06-11 19:15:18,60,25.634,30.477,27.372,83.482
33,ITC (Accuvim),2018-06-11 19:30:18,59.99,12.861,16.328,15.677,44.866
33,ITC (Accuvim),2018-06-11 19:45:17,60,19.543,23.215,22.024,64.782
33,ITC (Accuvim),2018-06-11 20:00:18,60,16.254,19.418,18.999,54.671
33,ITC (Accuvim),2018-06-11 20:15:18,60.01,16.849,21.592,19.383,57.824
33,ITC (Accuvim),2018-06-11 20:30:18,60.01,23.994,27.377,26.736,78.107
33,ITC (Accuvim),2018-06-11 20:45:17,59.99,24.58,27.946,26.696,79.221
33,ITC (Accuvim),2018-06-11 21:00:19,60,23.956,27.162,26.758,77.876
33,ITC (Accuvim),2018-06-11 21:15:18,59.99,24.357,27.139,26.36,77.856
33,ITC (Accuvim),2018-06-11 21:30:19,60,18.195,22.608,20.458,61.261
33,ITC (Accuvim),2018-06-11 21:45:19,60,19.562,23.854,21.277,64.693
33,ITC (Accuvim),2018-06-11 22:00:19,60.01,24.109,27.374,26.579,78.062
33,ITC (Accuvim),2018-06-11 22:15:17,60,24.676,27.396,27.081,79.154
33,ITC (Accuvim),2018-06-11 22:30:18,60,25.162,27.607,27.58,80.348
33,ITC (Accuvim),2018-06-11 22:45:18,60,25.754,30.816,27.486,84.056
33,ITC (Accuvim),2018-06-11 23:00:18,59.99,19.332,22.87,26.61,68.813
33,ITC (Accuvim),2018-06-11 23:15:18,59.99,19.387,22.759,21.351,63.496
33,ITC (Accuvim),2018-06-11 23:30:17,59.99,16.919,20.444,18.872,56.235
33,ITC (Accuvim),2018-06-11 23:45:17,59.99,17.01,19.895,18.538,55.444
33,ITC (Accuvim),2018-06-12 00:00:17,60.03,17.418,22.487,19.305,59.21
33,ITC (Accuvim),2018-06-12 00:15:19,59.99,23.815,25.864,26.293,75.972
33,ITC (Accuvim),2018-06-12 00:30:21,60,18.058,18.032,18.664,54.755
33,ITC (Accuvim),2018-06-12 00:45:17,60,19.894,23.892,24.556,68.342
33,ITC (Accuvim),2018-06-12 01:00:18,60.01,24.138,23.089,24.33,71.557
33,ITC (Accuvim),2018-06-12 01:15:18,59.99,16.418,14.917,16.37,47.706
33,ITC (Accuvim),2018-06-12 01:30:18,60.01,24.658,25.559,24.766,74.983
33,ITC (Accuvim),2018-06-12 01:45:19,60,12.107,11.243,12.946,36.296
33,ITC (Accuvim),2018-06-12 02:00:19,60,18.352,17.816,18.63,54.798
33,ITC (Accuvim),2018-06-12 02:15:20,60.01,23.808,23.584,23.656,71.048
33,ITC (Accuvim),2018-06-12 02:30:17,60.01,23.674,23.453,23.523,70.65
33,ITC (Accuvim),2018-06-12 02:45:18,60.01,23.572,22.954,22.65,69.176
33,ITC (Accuvim),2018-06-12 03:00:18,60,24.088,25.468,23.339,72.896
33,ITC (Accuvim),2018-06-12 03:15:25,60,18.9,18.411,17.938,55.249
33,ITC (Accuvim),2018-06-12 03:30:18,59.98,18.937,24.135,23.799,66.871
33,ITC (Accuvim),2018-06-12 03:45:18,60.03,23.524,23.034,22.878,69.436
33,ITC (Accuvim),2018-06-12 04:00:17,60.03,11.986,11.566,11.599,35.152
33,ITC (Accuvim),2018-06-12 04:15:18,60,17.815,14.166,19.443,51.424
33,ITC (Accuvim),2018-06-12 04:30:17,60.01,12.536,13.866,12.036,38.438
33,ITC (Accuvim),2018-06-12 04:45:18,59.99,17.97,17.63,17.075,52.674
33,ITC (Accuvim),2018-06-12 05:00:18,60.02,22.939,23.247,21.002,67.188
33,ITC (Accuvim),2018-06-12 05:15:18,60,11.146,10.966,9.164,31.275
33,ITC (Accuvim),2018-06-12 05:30:17,60.01,14.588,14.591,12.473,41.653
33,ITC (Accuvim),2018-06-12 05:45:18,59.97,14.729,14.798,12.598,42.124
33,ITC (Accuvim),2018-06-12 06:00:19,60.01,17.523,19.503,15.455,52.481
33,ITC (Accuvim),2018-06-12 06:15:18,60.03,17.516,22.019,19.875,59.41
33,ITC (Accuvim),2018-06-12 06:30:19,59.97,22.332,22.544,20.598,65.473
33,ITC (Accuvim),2018-06-12 06:45:18,60,11.003,10.838,9.168,31.009
33,ITC (Accuvim),2018-06-12 07:00:18,60.02,14.545,14.671,12.526,41.742
33,ITC (Accuvim),2018-06-12 07:15:18,60.01,14.634,14.797,12.439,41.87
33,ITC (Accuvim),2018-06-12 07:30:17,59.99,17.582,19.607,15.562,52.752
33,ITC (Accuvim),2018-06-12 07:45:18,60,22.43,22.587,20.614,65.631
33,ITC (Accuvim),2018-06-12 08:00:18,60.01,20.807,20.936,20.427,62.17
33,ITC (Accuvim),2018-06-12 08:15:18,59.99,14.585,14.674,12.462,41.72
33,ITC (Accuvim),2018-06-12 08:30:17,59.99,16.974,17.108,14.695,48.777
33,ITC (Accuvim),2018-06-12 08:45:18,60.02,12.789,14.573,12.116,39.478
33,ITC (Accuvim),2018-06-12 09:00:18,60.02,21.753,25.233,21.18,68.166
33,ITC (Accuvim),2018-06-12 09:15:19,60,10.265,10.863,9.408,30.535
33,ITC (Accuvim),2018-06-12 09:30:17,60,13.131,14.821,12.166,40.118
33,ITC (Accuvim),2018-06-12 09:45:17,60,13.249,14.76,12.271,40.281
33,ITC (Accuvim),2018-06-12 10:00:17,60,16.447,19.765,15.152,51.364
33,ITC (Accuvim),2018-06-12 10:15:18,60.03,13.399,14.804,12.282,40.486
33,ITC (Accuvim),2018-06-12 10:30:17,60.02,23.553,25.886,23.337,72.776
33,ITC (Accuvim),2018-06-12 10:45:19,60.02,16.146,18.507,16.261,50.914
33,ITC (Accuvim),2018-06-12 11:00:18,59.99,16.9,18.42,15.284,50.604
33,ITC (Accuvim),2018-06-12 11:15:18,60.03,19.752,24.346,21.192,65.29
33,ITC (Accuvim),2018-06-12 11:30:18,60.01,16.94,21.737,18.857,57.534
33,ITC (Accuvim),2018-06-12 11:45:17,59.99,19.525,23.897,21.321,64.743
33,ITC (Accuvim),2018-06-12 12:00:17,60.02,24.679,28.654,26.95,80.282
33,ITC (Accuvim),2018-06-12 12:15:18,60.02,13.88,17.623,15.884,47.387
33,ITC (Accuvim),2018-06-12 12:30:21,60,18.812,24.908,19.92,63.641
33,ITC (Accuvim),2018-06-12 12:45:18,59.99,18.117,22.591,20.091,60.798
33,ITC (Accuvim),2018-06-12 13:00:18,60.01,17.497,21.387,19.615,58.498
33,ITC (Accuvim),2018-06-12 13:15:19,60,17.656,21.619,19.485,58.76
33,ITC (Accuvim),2018-06-12 13:30:17,60,29.646,33.897,31.895,95.438
33,ITC (Accuvim),2018-06-12 13:45:18,59.99,26.663,28.826,28.147,83.636
33,ITC (Accuvim),2018-06-12 14:00:19,59.99,20.214,23.043,28.643,71.9
33,ITC (Accuvim),2018-06-12 14:15:18,60,25.867,28.754,28.686,83.307
33,ITC (Accuvim),2018-06-12 14:30:19,59.99,16.516,19.165,18.841,54.522
33,ITC (Accuvim),2018-06-12 14:45:19,59.99,17.572,19.891,20.441,57.904
33,ITC (Accuvim),2018-06-12 15:00:18,60,19.621,22.501,22.363,64.486
33,ITC (Accuvim),2018-06-12 15:15:18,60,25.243,28.598,28.04,81.88
33,ITC (Accuvim),2018-06-12 15:30:18,59.99,19.241,19.373,25.265,63.879
33,ITC (Accuvim),2018-06-12 15:45:18,60,24.887,27.7,27.583,80.17
33,ITC (Accuvim),2018-06-12 16:00:18,60.01,17.904,20.395,20.11,58.41
33,ITC (Accuvim),2018-06-12 16:15:19,59.99,21.137,25.579,23.047,69.764
33,ITC (Accuvim),2018-06-12 16:30:19,59.97,18.075,21.656,20.955,60.686
33,ITC (Accuvim),2018-06-12 16:45:17,59.97,21.584,24.388,22.867,68.839
33,ITC (Accuvim),2018-06-12 17:00:17,59.97,21.188,25.684,22.43,69.302
33,ITC (Accuvim),2018-06-12 17:15:18,60,19.654,24.342,22.094,66.089
33,ITC (Accuvim),2018-06-12 17:30:18,59.96,26.043,28.071,28.306,82.42
33,ITC (Accuvim),2018-06-12 17:45:18,59.97,13.937,16.387,17.199,47.523
33,ITC (Accuvim),2018-06-12 18:00:19,60,18.689,22.66,21.441,62.79
33,ITC (Accuvim),2018-06-12 18:15:18,59.99,18.113,22.473,21.011,61.597
33,ITC (Accuvim),2018-06-12 18:30:17,59.97,22.301,25.559,24.903,72.763
33,ITC (Accuvim),2018-06-12 18:45:18,59.97,20.987,24.609,24.225,69.821
33,ITC (Accuvim),2018-06-12 19:00:19,59.98,21.435,26.205,24.267,71.906
33,ITC (Accuvim),2018-06-12 19:15:18,59.99,24.891,28.003,27.463,80.358
33,ITC (Accuvim),2018-06-12 19:30:18,59.97,23.309,27.11,27.522,77.941
33,ITC (Accuvim),2018-06-12 19:45:18,59.97,19.443,20.266,25.537,65.246
33,ITC (Accuvim),2018-06-12 20:00:17,59.99,19.365,18.241,22.321,59.927
33,ITC (Accuvim),2018-06-12 20:15:18,59.97,24.132,27.05,26.038,77.22
33,ITC (Accuvim),2018-06-12 20:30:17,59.99,20.299,22.706,22.215,65.221
33,ITC (Accuvim),2018-06-12 20:45:18,59.97,26.811,27.566,28.506,82.882
33,ITC (Accuvim),2018-06-12 21:00:18,59.97,17.089,19.231,18.826,55.146
33,ITC (Accuvim),2018-06-12 21:15:17,59.97,25.059,29.33,27.227,81.616
33,ITC (Accuvim),2018-06-12 21:30:18,60,24.544,26.955,26.673,78.172
33,ITC (Accuvim),2018-06-12 21:45:18,59.99,24.535,26.886,26.7,78.121
33,ITC (Accuvim),2018-06-12 22:00:18,59.99,18.243,20.467,20.143,58.853
33,ITC (Accuvim),2018-06-12 22:15:18,59.99,19.748,23.673,21.762,65.182
33,ITC (Accuvim),2018-06-12 22:30:19,59.97,16.645,18.928,18.803,54.377
33,ITC (Accuvim),2018-06-12 22:45:18,60,16.618,18.905,18.984,54.508
33,ITC (Accuvim),2018-06-12 23:00:18,59.99,16.676,18.894,18.689,54.259
33,ITC (Accuvim),2018-06-12 23:15:18,59.97,24.479,26.813,26.74,78.033
33,ITC (Accuvim),2018-06-12 23:30:19,59.99,13.08,15.278,15.434,43.792
33,ITC (Accuvim),2018-06-12 23:45:18,59.99,20.728,23.898,21.872,66.498
33,ITC (Accuvim),2018-06-13 00:00:18,59.98,16.738,18.068,18.164,52.97
33,ITC (Accuvim),2018-06-13 00:15:19,59.97,16.5,17.836,18.038,52.374
33,ITC (Accuvim),2018-06-13 00:30:19,60,26.121,26.094,27.014,79.229
33,ITC (Accuvim),2018-06-13 00:45:18,59.98,24.178,25.215,23.723,73.115
33,ITC (Accuvim),2018-06-13 01:00:17,59.95,17.113,15.951,17.427,50.491
33,ITC (Accuvim),2018-06-13 01:15:24,60,19.044,17.85,18.665,55.559
33,ITC (Accuvim),2018-06-13 01:30:18,59.97,15.63,14.476,15.477,45.583
33,ITC (Accuvim),2018-06-13 01:45:19,60,15.637,14.436,15.459,45.533
33,ITC (Accuvim),2018-06-13 02:00:19,60.02,20.784,21.365,20.243,62.393
33,ITC (Accuvim),2018-06-13 02:15:19,59.97,23.46,22.849,23.55,69.859
33,ITC (Accuvim),2018-06-13 02:30:18,59.99,11.904,11.086,12.159,35.149
33,ITC (Accuvim),2018-06-13 02:45:18,60,18.758,18.183,18.677,55.618
33,ITC (Accuvim),2018-06-13 03:00:18,59.97,15.314,14.726,15.589,45.629
33,ITC (Accuvim),2018-06-13 03:15:17,59.99,17.58,17.309,17.825,52.714
33,ITC (Accuvim),2018-06-13 03:30:18,60,18.411,19.834,18.809,57.054
33,ITC (Accuvim),2018-06-13 03:45:18,59.97,22.878,22.512,23.422,68.813
33,ITC (Accuvim),2018-06-13 04:00:18,59.99,11.705,10.95,12.042,34.697
33,ITC (Accuvim),2018-06-13 04:15:19,60,15.195,14.63,15.304,45.13
33,ITC (Accuvim),2018-06-13 04:30:19,59.97,15.238,14.703,15.42,45.361
33,ITC (Accuvim),2018-06-13 04:45:17,60,14.924,14.629,15.366,44.919
33,ITC (Accuvim),2018-06-13 05:00:19,60,18.763,20.201,16.109,55.073
33,ITC (Accuvim),2018-06-13 05:15:17,59.99,22.428,22.253,20.464,65.145
33,ITC (Accuvim),2018-06-13 05:30:17,59.99,22.909,22.39,20.158,65.457
33,ITC (Accuvim),2018-06-13 05:45:18,59.99,17.58,17.017,20.358,54.955
33,ITC (Accuvim),2018-06-13 06:15:20,59.99,22.754,22.118,20.26,65.131
33,ITC (Accuvim),2018-06-13 06:30:19,60,18.005,19.231,14.987,52.224
33,ITC (Accuvim),2018-06-13 06:45:18,60,18.106,17.537,15.083,50.726
33,ITC (Accuvim),2018-06-13 07:00:18,59.99,23.058,22.52,20.436,66.014
33,ITC (Accuvim),2018-06-13 07:15:18,59.97,19.042,18.901,20.341,58.283
33,ITC (Accuvim),2018-06-13 07:30:18,59.97,22.528,22.32,20.326,65.175
33,ITC (Accuvim),2018-06-13 07:45:17,59.99,22.506,22.313,20.373,65.192
33,ITC (Accuvim),2018-06-13 08:00:19,60.01,15.948,17.401,13.474,46.822
33,ITC (Accuvim),2018-06-13 08:15:18,59.99,17.112,16.89,14.487,48.489
33,ITC (Accuvim),2018-06-13 08:30:18,59.97,22.311,22.239,20.231,64.78
33,ITC (Accuvim),2018-06-13 08:45:18,60,9.442,10.879,8.519,28.841
33,ITC (Accuvim),2018-06-13 09:00:17,59.99,9.392,10.723,8.478,28.593
33,ITC (Accuvim),2018-06-13 09:15:18,59.99,20.413,21.942,19.553,61.909
33,ITC (Accuvim),2018-06-13 09:30:19,60,17.173,20.628,15.985,53.786
33,ITC (Accuvim),2018-06-13 09:45:18,60,14.948,23.303,18.924,57.175
33,ITC (Accuvim),2018-06-13 10:00:17,59.98,20.965,22.391,19.94,63.297
33,ITC (Accuvim),2018-06-13 10:15:17,60.01,9.952,11.358,8.974,30.284
33,ITC (Accuvim),2018-06-13 10:30:24,60.02,13.403,15.464,13.317,42.184
33,ITC (Accuvim),2018-06-13 10:45:18,59.99,19.898,22.206,23.973,66.077
33,ITC (Accuvim),2018-06-13 11:00:18,60,25.494,29.502,24.677,79.673
33,ITC (Accuvim),2018-06-13 11:15:19,59.99,22.448,24.583,22.506,69.536
33,ITC (Accuvim),2018-06-13 11:30:17,60,24.397,26.541,19.598,70.537
33,ITC (Accuvim),2018-06-13 11:45:17,59.99,20.415,24.956,16.46,61.831
33,ITC (Accuvim),2018-06-13 12:00:19,60.01,24.372,27.32,20.819,72.511
33,ITC (Accuvim),2018-06-13 12:15:18,60,24.372,28.253,20.457,73.082
33,ITC (Accuvim),2018-06-13 12:30:18,60,24.225,26.531,20.775,71.53
33,ITC (Accuvim),2018-06-13 12:45:19,59.99,24.252,32.457,25.887,82.596
33,ITC (Accuvim),2018-06-13 13:00:18,60.01,29.918,29.686,27.196,86.801
33,ITC (Accuvim),2018-06-13 13:15:18,59.99,19.393,21.822,21.655,62.871
33,ITC (Accuvim),2018-06-13 13:30:19,59.97,24.095,27.18,32.952,84.227
33,ITC (Accuvim),2018-06-13 13:45:18,59.99,24.051,32.654,27.613,84.318
33,ITC (Accuvim),2018-06-13 14:00:18,59.99,25.268,33.635,28.222,87.126
33,ITC (Accuvim),2018-06-13 14:15:19,59.99,30.642,30.476,28.928,90.046
33,ITC (Accuvim),2018-06-13 14:30:18,59.99,19.39,22.233,23.216,64.839
33,ITC (Accuvim),2018-06-13 14:45:17,59.99,24.421,28.248,33.722,86.392
33,ITC (Accuvim),2018-06-13 15:00:17,60,24.13,26.497,21.625,72.252
33,ITC (Accuvim),2018-06-13 15:15:19,59.99,24.822,34.247,27.381,86.45
33,ITC (Accuvim),2018-06-13 15:30:19,60.02,23.628,20.534,26.884,71.046
33,ITC (Accuvim),2018-06-13 15:45:17,60,29.057,25.585,26.135,80.777
33,ITC (Accuvim),2018-06-13 16:00:17,60.03,18.473,26.994,27.551,73.018
33,ITC (Accuvim),2018-06-13 16:15:17,59.99,24.347,29.447,33.534,87.328
33,ITC (Accuvim),2018-06-13 16:30:17,59.99,23.831,27.07,22.21,73.111
33,ITC (Accuvim),2018-06-13 16:45:18,60,24.99,34.679,27.855,87.524
33,ITC (Accuvim),2018-06-13 17:00:19,60.01,14.621,19.002,16.952,50.575
33,ITC (Accuvim),2018-06-13 17:15:18,60,29.314,26.088,25.97,81.373
33,ITC (Accuvim),2018-06-13 17:30:17,59.99,30.066,28.361,26.424,84.85
33,ITC (Accuvim),2018-06-13 17:45:19,59.99,25.434,28.414,32.535,86.384
33,ITC (Accuvim),2018-06-13 18:00:18,59.99,25.521,29.041,32.729,87.291
33,ITC (Accuvim),2018-06-13 18:45:19,60.01,24.622,31.864,25.811,82.297
33,ITC (Accuvim),2018-06-13 19:00:17,60.03,30.159,28.598,26.208,84.965
33,ITC (Accuvim),2018-06-13 19:15:18,60,33.346,30.55,29.477,93.373
33,ITC (Accuvim),2018-06-13 19:30:17,60.01,26.087,23.576,22.915,72.577
33,ITC (Accuvim),2018-06-13 19:45:18,60,22.716,25.229,28.927,76.873
33,ITC (Accuvim),2018-06-13 20:00:19,60.01,22.69,24.74,17.168,64.599
33,ITC (Accuvim),2018-06-13 20:15:18,60,17.555,19.559,17.718,54.832
33,ITC (Accuvim),2018-06-13 20:30:23,60,28.314,24.676,22.826,75.815
33,ITC (Accuvim),2018-06-13 20:45:19,59.99,28.283,24.694,22.467,75.444
33,ITC (Accuvim),2018-06-13 21:00:18,59.99,17.199,18.891,16.984,53.074
33,ITC (Accuvim),2018-06-13 21:15:18,59.99,22.906,24.982,28.315,76.203
33,ITC (Accuvim),2018-06-13 21:30:18,59.99,22.941,30.287,22.405,75.634
33,ITC (Accuvim),2018-06-13 21:45:17,60.01,23.705,30.617,23.299,77.621
33,ITC (Accuvim),2018-06-13 22:00:17,60.03,28.956,24.535,24.668,78.159
33,ITC (Accuvim),2018-06-13 22:15:19,60,28.675,24.67,24.654,77.999
33,ITC (Accuvim),2018-06-13 22:30:18,59.99,28.726,24.585,24.656,77.968
33,ITC (Accuvim),2018-06-13 22:45:18,60,23.68,27.127,31.095,81.901
33,ITC (Accuvim),2018-06-13 23:00:17,60.02,22.959,24.998,30.367,78.324
33,ITC (Accuvim),2018-06-13 23:15:17,60.01,22.752,24.788,30.066,77.606
33,ITC (Accuvim),2018-06-13 23:30:17,59.99,22.631,30.114,24.315,77.06
33,ITC (Accuvim),2018-06-13 23:45:19,60,18.163,25.262,20.037,63.461
33,ITC (Accuvim),2018-06-14 00:00:17,60.03,23.311,32.286,24.744,80.341
33,ITC (Accuvim),2018-06-14 00:15:19,60.01,28.254,24.089,24.406,76.749
33,ITC (Accuvim),2018-06-14 00:30:18,60.02,25.895,20.229,20.85,66.975
33,ITC (Accuvim),2018-06-14 00:45:17,59.99,27.41,21.398,21.741,70.55
33,ITC (Accuvim),2018-06-14 01:00:17,60,22.478,21.168,27.838,71.484
33,ITC (Accuvim),2018-06-14 01:15:18,60,18.725,19.103,24.28,62.108
33,ITC (Accuvim),2018-06-14 01:30:19,60,22.321,21.11,27.498,70.928
33,ITC (Accuvim),2018-06-14 01:45:18,60.02,22.523,26.612,22.33,71.465
33,ITC (Accuvim),2018-06-14 02:00:19,60,22.451,26.947,22.406,71.804
33,ITC (Accuvim),2018-06-14 02:15:17,60.01,22.322,26.713,22.075,71.11
33,ITC (Accuvim),2018-06-14 02:30:17,60.01,27.823,20.944,22.042,70.809
33,ITC (Accuvim),2018-06-14 03:15:19,59.97,22.011,20.952,28.19,71.154
33,ITC (Accuvim),2018-06-14 03:30:21,60.01,21.817,21.143,27.239,70.199
33,ITC (Accuvim),2018-06-14 03:45:19,60.01,16.41,21.232,22.108,59.75
33,ITC (Accuvim),2018-06-14 04:00:17,59.99,22.067,21.088,27.362,70.517
33,ITC (Accuvim),2018-06-14 04:15:19,60.02,21.914,21.261,27.143,70.318
33,ITC (Accuvim),2018-06-14 04:30:17,60.02,22.61,28.97,23.192,74.773
33,ITC (Accuvim),2018-06-14 04:45:19,60.01,17.44,22.126,17.531,57.097
