Date/Time,Year,Month,Day,Time,Market Demand,Ontario Demand,Temp (°C),Dew Point Temp (°C),Rel Hum (%)
27-02-19 2:00,2019,2,27,2:00,17674,15567,-10.2,-16.3,61
27-02-19 3:00,2019,2,27,3:00,17123,15361,-10.2,-16.7,59
27-02-19 4:00,2019,2,27,4:00,17412,15642,-10.7,-19.3,49
27-02-19 5:00,2019,2,27,5:00,18363,16385,-10.2,-17.3,56
27-02-19 6:00,2019,2,27,6:00,19829,17693,-9.8,-16.7,57
27-02-19 7:00,2019,2,27,7:00,20442,18678,-10.6,-14.3,74
27-02-19 8:00,2019,2,27,8:00,20670,18772,-10.8,-13.1,83
27-02-19 9:00,2019,2,27,9:00,20878,18927,-9.7,-11.7,85
27-02-19 10:00,2019,2,27,10:00,21301,19174,-8.4,-10,88
27-02-19 11:00,2019,2,27,11:00,20999,19132,-7.1,-9.1,85
27-02-19 12:00,2019,2,27,12:00,21205,19364,-7.3,-9.3,86
27-02-19 13:00,2019,2,27,13:00,21050,19421,-7.1,-8.6,89
27-02-19 14:00,2019,2,27,14:00,21202,19311,-8.2,-9.6,90
27-02-19 15:00,2019,2,27,15:00,20830,19240,-8.4,-9.9,89
27-02-19 16:00,2019,2,27,16:00,20756,19500,-9.4,-10.9,89
27-02-19 17:00,2019,2,27,17:00,21121,20009,-10.4,-12.2,87
27-02-19 18:00,2019,2,27,18:00,21357,20230,-10.2,-12.2,86
27-02-19 19:00,2019,2,27,19:00,21699,20378,-10.4,-12.6,84
27-02-19 20:00,2019,2,27,20:00,20975,19885,-11.1,-13.6,82
27-02-19 21:00,2019,2,27,21:00,20382,19093,-11.2,-13.7,81
27-02-19 22:00,2019,2,27,22:00,19476,18083,-11.4,-14,81
27-02-19 23:00,2019,2,27,23:00,18612,17143,-11.6,-14.3,80
28-02-19 0:00,2019,2,28,0:00,17991,16416,-11.7,-14.2,81
28-02-19 1:00,2019,2,28,1:00,17602,16034,-11.6,-14,83
28-02-19 2:00,2019,2,28,2:00,17724,15917,-12.3,-15,81
28-02-19 3:00,2019,2,28,3:00,17997,15882,-13.1,-16,79
28-02-19 4:00,2019,2,28,4:00,18208,16079,-13.4,-15.9,81
28-02-19 5:00,2019,2,28,5:00,18597,16694,-13,-16.1,78
28-02-19 6:00,2019,2,28,6:00,19669,18107,-14,-17,78
28-02-19 7:00,2019,2,28,7:00,20337,19057,-13.3,-16.1,80
28-02-19 8:00,2019,2,28,8:00,20170,18838,-12.8,-15.8,78
28-02-19 9:00,2019,2,28,9:00,20345,18406,-10.9,-15.5,69
28-02-19 10:00,2019,2,28,10:00,20233,17843,-9.4,-16.2,57
28-02-19 11:00,2019,2,28,11:00,20009,17520,-8.2,-15.7,55
28-02-19 12:00,2019,2,28,12:00,19346,17150,-6.8,-14.5,54
28-02-19 13:00,2019,2,28,13:00,18990,16913,-7.2,-13.9,59
28-02-19 14:00,2019,2,28,14:00,18763,16753,-6.9,-13,62
28-02-19 15:00,2019,2,28,15:00,19250,17192,-6.6,-12.6,62
28-02-19 16:00,2019,2,28,16:00,20086,18016,-6.8,-12.3,65
28-02-19 17:00,2019,2,28,17:00,20804,18970,-6.7,-12,66
28-02-19 18:00,2019,2,28,18:00,21669,19496,-6.9,-11.8,68
28-02-19 19:00,2019,2,28,19:00,22016,19608,-7.1,-12,68
28-02-19 20:00,2019,2,28,20:00,21632,19198,-6.6,-11.4,69
28-02-19 21:00,2019,2,28,21:00,21148,18575,-6.7,-11.3,70
28-02-19 22:00,2019,2,28,22:00,19724,17518,-6.2,-10.9,69
28-02-19 23:00,2019,2,28,23:00,19130,16582,-6.2,-11.2,68
01-03-19 0:00,2019,3,1,0:00,18226,15847,-6.1,-10.5,71
01-03-19 1:00,2019,3,1,1:00,17889,15445,-6.2,-10.2,73
01-03-19 2:00,2019,3,1,2:00,17836,15257,-6.2,-10,74
01-03-19 3:00,2019,3,1,3:00,17972,15340,-6.5,-9.9,76
01-03-19 4:00,2019,3,1,4:00,18071,15581,-6.5,-9.6,78
01-03-19 5:00,2019,3,1,5:00,18832,16201,-6.5,-9.5,79
01-03-19 6:00,2019,3,1,6:00,19614,17413,-6.9,-9.7,81
01-03-19 7:00,2019,3,1,7:00,20015,18166,-6.7,-9.3,82
01-03-19 8:00,2019,3,1,8:00,19699,17717,-6.1,-8.9,81
01-03-19 9:00,2019,3,1,9:00,19301,17107,-4.7,-9.2,71
01-03-19 10:00,2019,3,1,10:00,18786,16745,-2.4,-9.3,59
01-03-19 11:00,2019,3,1,11:00,19066,16584,-2.2,-8.8,61
01-03-19 12:00,2019,3,1,12:00,18293,16376,-1.6,-9.4,55
01-03-19 13:00,2019,3,1,13:00,17657,16169,-0.4,-8.1,56
01-03-19 14:00,2019,3,1,14:00,17614,15955,-0.8,-7.1,62
01-03-19 15:00,2019,3,1,15:00,17661,16208,-1.5,-6.8,67
01-03-19 16:00,2019,3,1,16:00,18553,16885,-1.7,-7,67
01-03-19 17:00,2019,3,1,17:00,19570,17832,-1.9,-7,68
01-03-19 18:00,2019,3,1,18:00,20525,18374,-2,-7,69
01-03-19 19:00,2019,3,1,19:00,20443,18526,-2.1,-6.8,70
01-03-19 20:00,2019,3,1,20:00,20236,18263,-2.2,-6.8,71
01-03-19 21:00,2019,3,1,21:00,19013,17636,-2.3,-6.6,72
01-03-19 22:00,2019,3,1,22:00,17880,16602,-2.5,-6.9,72
01-03-19 23:00,2019,3,1,23:00,17175,15630,-2.6,-7.7,68
02-03-19 0:00,2019,3,2,0:00,16063,14896,-2.6,-7.2,70
02-03-19 1:00,2019,3,2,1:00,15853,14556,-2.8,-7.3,71
02-03-19 2:00,2019,3,2,2:00,15837,14383,-3,-8.5,66
02-03-19 3:00,2019,3,2,3:00,15793,14322,-3.1,-9,63
02-03-19 4:00,2019,3,2,4:00,16127,14369,-2.9,-8.5,65
02-03-19 5:00,2019,3,2,5:00,16701,14608,-2.6,-7.9,67
02-03-19 6:00,2019,3,2,6:00,16676,15195,-2.3,-7.4,68
02-03-19 7:00,2019,3,2,7:00,16886,15783,-2.2,-8,64
02-03-19 8:00,2019,3,2,8:00,17421,16247,-2,-9.3,57
02-03-19 9:00,2019,3,2,9:00,17889,16701,-1.2,-9.1,55
02-03-19 10:00,2019,3,2,10:00,18052,17040,-1.2,-8.6,57
02-03-19 11:00,2019,3,2,11:00,18430,17222,-2.2,-4.9,82
02-03-19 12:00,2019,3,2,12:00,18118,17046,-2.4,-4.1,88
02-03-19 13:00,2019,3,2,13:00,17303,16588,-1.1,-3.9,82
02-03-19 14:00,2019,3,2,14:00,17197,16258,-0.8,-2.9,86
02-03-19 15:00,2019,3,2,15:00,17436,16554,-0.5,-3.2,82
02-03-19 16:00,2019,3,2,16:00,17343,16719,-0.6,-3.2,83
02-03-19 17:00,2019,3,2,17:00,17928,17149,-0.4,-3.2,81
02-03-19 18:00,2019,3,2,18:00,18407,17704,-0.4,-3.2,82
02-03-19 19:00,2019,3,2,19:00,18533,17617,-1,-3.8,81
02-03-19 20:00,2019,3,2,20:00,17912,17245,-1.1,-4.1,80
02-03-19 21:00,2019,3,2,21:00,17443,16733,-1.3,-4.1,82
02-03-19 22:00,2019,3,2,22:00,16913,16035,-2.4,-5.7,78
02-03-19 23:00,2019,3,2,23:00,16415,15352,-3,-5.9,80
03-03-19 0:00,2019,3,3,0:00,16000,14831,-2.8,-7.8,68
03-03-19 1:00,2019,3,3,1:00,15884,14445,-3.6,-9,66
03-03-19 2:00,2019,3,3,2:00,15632,14101,-3.7,-8.7,68
03-03-19 3:00,2019,3,3,3:00,15234,13983,-4.1,-10,64
03-03-19 4:00,2019,3,3,4:00,15187,14037,-3.9,-9.5,65
03-03-19 5:00,2019,3,3,5:00,15409,14200,-3.5,-8.8,67
03-03-19 6:00,2019,3,3,6:00,15894,14803,-3.4,-8.8,66
03-03-19 7:00,2019,3,3,7:00,16031,15043,-4.4,-10.2,64
03-03-19 8:00,2019,3,3,8:00,16621,15393,-4.8,-11.8,58
03-03-19 9:00,2019,3,3,9:00,16870,15426,-4.5,-13,52
03-03-19 10:00,2019,3,3,10:00,16708,15353,-3.3,-12.3,50
03-03-19 11:00,2019,3,3,11:00,16790,15269,-2.1,-11.4,49
03-03-19 12:00,2019,3,3,12:00,16997,15335,-1.4,-10.2,51
03-03-19 13:00,2019,3,3,13:00,17322,15625,-1.6,-9.4,55
03-03-19 14:00,2019,3,3,14:00,17351,15641,-1.9,-8.8,59
03-03-19 15:00,2019,3,3,15:00,17370,16200,-2,-8.4,62
03-03-19 16:00,2019,3,3,16:00,17894,16978,-2.1,-8.2,63
03-03-19 17:00,2019,3,3,17:00,18572,17726,-2.2,-7.9,65
03-03-19 18:00,2019,3,3,18:00,19677,18456,-3.1,-5.8,82
03-03-19 19:00,2019,3,3,19:00,18982,17998,-3.4,-5.6,84
03-03-19 20:00,2019,3,3,20:00,18785,17775,-3.4,-5.4,86
03-03-19 21:00,2019,3,3,21:00,17915,17162,-3.4,-6,82
03-03-19 22:00,2019,3,3,22:00,17304,16428,-3.6,-6.7,79
03-03-19 23:00,2019,3,3,23:00,17367,15891,-6.1,-9.6,76
04-03-19 0:00,2019,3,4,0:00,16391,15069,-6.8,-10.7,73
04-03-19 1:00,2019,3,4,1:00,16049,14644,-7.7,-12.1,71
04-03-19 2:00,2019,3,4,2:00,15971,14683,-8.5,-13,70
04-03-19 3:00,2019,3,4,3:00,16533,14852,-9.2,-14.5,65
04-03-19 4:00,2019,3,4,4:00,17087,15322,-9.8,-15.3,64
04-03-19 5:00,2019,3,4,5:00,17639,15861,-10.3,-15.2,68
04-03-19 6:00,2019,3,4,6:00,18745,17129,-11.1,-15.4,70
04-03-19 7:00,2019,3,4,7:00,20178,18219,-11.3,-15.4,71
04-03-19 8:00,2019,3,4,8:00,19985,18306,-11.1,-15,73
04-03-19 9:00,2019,3,4,9:00,19768,17959,-9.7,-15.7,62
04-03-19 10:00,2019,3,4,10:00,19186,17501,-8.4,-16.4,52
04-03-19 11:00,2019,3,4,11:00,18775,17016,-7.7,-15.6,53
04-03-19 12:00,2019,3,4,12:00,18558,16711,-7,-15.3,51
04-03-19 13:00,2019,3,4,13:00,18249,16645,-7.5,-12.5,67
04-03-19 14:00,2019,3,4,14:00,18294,16795,-7,-15.8,49
04-03-19 15:00,2019,3,4,15:00,18786,17201,-8,-18.9,41
04-03-19 16:00,2019,3,4,16:00,19387,17868,-8.6,-18.3,45
04-03-19 17:00,2019,3,4,17:00,20248,18792,-9,-18.2,47
04-03-19 18:00,2019,3,4,18:00,20935,19407,-8.9,-17.8,48
04-03-19 19:00,2019,3,4,19:00,20746,19630,-9.5,-16.1,58
04-03-19 20:00,2019,3,4,20:00,20275,19124,-9.6,-16,60
04-03-19 21:00,2019,3,4,21:00,19711,18528,-10,-16,62
04-03-19 22:00,2019,3,4,22:00,19049,17540,-10.6,-16,65
04-03-19 23:00,2019,3,4,23:00,18291,16746,-11,-16.1,66
05-03-19 0:00,2019,3,5,0:00,17480,16050,-11.3,-17,62
05-03-19 1:00,2019,3,5,1:00,17282,15704,-11.8,-19.1,54
05-03-19 2:00,2019,3,5,2:00,17133,15497,-12.4,-19.2,57
05-03-19 3:00,2019,3,5,3:00,17030,15404,-12.7,-19.1,59
05-03-19 4:00,2019,3,5,4:00,17195,15654,-12.7,-18.7,61
05-03-19 5:00,2019,3,5,5:00,18125,16302,-12.9,-18.3,64
05-03-19 6:00,2019,3,5,6:00,18968,17314,-12.7,-18.2,63
05-03-19 7:00,2019,3,5,7:00,20154,18210,-12.2,-17.4,65
05-03-19 8:00,2019,3,5,8:00,20477,18352,-11.3,-16.9,63
05-03-19 9:00,2019,3,5,9:00,20218,18066,-10.6,-15.7,66
05-03-19 10:00,2019,3,5,10:00,19610,17624,-9.3,-15.5,61
05-03-19 11:00,2019,3,5,11:00,19297,17454,-9,-14.9,62
05-03-19 12:00,2019,3,5,12:00,19491,17356,-8.6,-13.5,68
05-03-19 13:00,2019,3,5,13:00,19747,17440,-8.3,-14.2,63
05-03-19 14:00,2019,3,5,14:00,20093,17654,-7.7,-14.9,56
05-03-19 15:00,2019,3,5,15:00,20265,18054,-7.9,-16.2,51
05-03-19 16:00,2019,3,5,16:00,20615,18675,-8.1,-17.2,48
05-03-19 17:00,2019,3,5,17:00,20762,19225,-8.6,-14.3,63
05-03-19 18:00,2019,3,5,18:00,21381,19891,-9.1,-19.2,44
05-03-19 19:00,2019,3,5,19:00,21594,20263,-9.4,-19,46
05-03-19 20:00,2019,3,5,20:00,21296,19864,-10,-18.2,51
05-03-19 21:00,2019,3,5,21:00,20571,19065,-10.5,-17.9,55
05-03-19 22:00,2019,3,5,22:00,19407,17983,-10.3,-17.2,57
05-03-19 23:00,2019,3,5,23:00,18484,16863,-10.5,-16.9,59
06-03-19 0:00,2019,3,6,0:00,18264,16131,-11,-16.8,63
06-03-19 1:00,2019,3,6,1:00,18391,15936,-11.5,-17,64
06-03-19 2:00,2019,3,6,2:00,18671,15782,-11.5,-16.6,66
06-03-19 3:00,2019,3,6,3:00,18415,15781,-11.3,-16,68
06-03-19 4:00,2019,3,6,4:00,18536,16011,-11.7,-15.4,74
06-03-19 5:00,2019,3,6,5:00,18769,16589,-11.8,-14.7,79
06-03-19 6:00,2019,3,6,6:00,20349,17933,-11.9,-15,78
06-03-19 7:00,2019,3,6,7:00,20871,18822,-12,-16.3,70
06-03-19 8:00,2019,3,6,8:00,20873,18800,-11.4,-17.5,60
06-03-19 9:00,2019,3,6,9:00,20156,18091,-9.9,-18.5,49
06-03-19 10:00,2019,3,6,10:00,19727,17506,-9.6,-18.7,47
06-03-19 11:00,2019,3,6,11:00,19530,17367,-9,-18.4,46
06-03-19 12:00,2019,3,6,12:00,19368,17204,-8.7,-18.8,44
06-03-19 13:00,2019,3,6,13:00,19374,17235,-8.2,-17.9,46
06-03-19 14:00,2019,3,6,14:00,19418,17284,-7.9,-17.8,45
06-03-19 15:00,2019,3,6,15:00,19074,17481,-8.2,-18.6,43
06-03-19 16:00,2019,3,6,16:00,19700,18180,-8.4,-19.3,41
06-03-19 17:00,2019,3,6,17:00,20695,19044,-9.7,-17.9,51
06-03-19 18:00,2019,3,6,18:00,21765,19944,-9.6,-18.4,49
06-03-19 19:00,2019,3,6,19:00,21911,20168,-10.2,-18.8,49
06-03-19 20:00,2019,3,6,20:00,21599,19761,-10.4,-18.2,53
06-03-19 21:00,2019,3,6,21:00,20825,19027,-10.3,-17.3,57
06-03-19 22:00,2019,3,6,22:00,19977,17925,-9.6,-16.8,56
06-03-19 23:00,2019,3,6,23:00,19090,16820,-9.6,-16.3,58
07-03-19 0:00,2019,3,7,0:00,18382,16049,-9.9,-14.8,67
07-03-19 1:00,2019,3,7,1:00,18096,15692,-9.4,-13.5,72
07-03-19 2:00,2019,3,7,2:00,18155,15683,-9.1,-13.2,72
07-03-19 3:00,2019,3,7,3:00,18145,15709,-8.7,-12.8,73
07-03-19 4:00,2019,3,7,4:00,18210,15749,-9.3,-13,74
07-03-19 5:00,2019,3,7,5:00,18883,16432,-10.3,-14,74
07-03-19 6:00,2019,3,7,6:00,19966,17765,-10.8,-14.7,73
07-03-19 7:00,2019,3,7,7:00,20607,18725,-10.5,-14.9,70
07-03-19 8:00,2019,3,7,8:00,20250,18429,-9.9,-14.7,68
07-03-19 9:00,2019,3,7,9:00,20067,17891,-8.6,-15,60
07-03-19 10:00,2019,3,7,10:00,19440,17356,-7.6,-16.2,50
07-03-19 11:00,2019,3,7,11:00,19314,17050,-7,-16.9,45
07-03-19 12:00,2019,3,7,12:00,19275,16872,-5.8,-17,41
07-03-19 13:00,2019,3,7,13:00,19249,16892,-5.1,-17,39
07-03-19 14:00,2019,3,7,14:00,19114,16834,-4.9,-16,41
07-03-19 15:00,2019,3,7,15:00,19284,17012,-5.1,-15.7,43
07-03-19 16:00,2019,3,7,16:00,20213,17974,-5,-16.5,40
07-03-19 17:00,2019,3,7,17:00,20415,18702,-5.5,-15.7,44
07-03-19 18:00,2019,3,7,18:00,21474,19584,-6.8,-16.4,46
07-03-19 19:00,2019,3,7,19:00,21288,19753,-7.4,-16.2,50
07-03-19 20:00,2019,3,7,20:00,20910,19462,-8,-16.1,52
07-03-19 21:00,2019,3,7,21:00,20560,18687,-8.4,-16,54
07-03-19 22:00,2019,3,7,22:00,19607,17739,-9,-16,57
07-03-19 23:00,2019,3,7,23:00,18610,16592,-9.5,-16.1,59
08-03-19 0:00,2019,3,8,0:00,17648,15955,-9.7,-16,60
08-03-19 1:00,2019,3,8,1:00,17222,15671,-9.9,-15.8,62
08-03-19 2:00,2019,3,8,2:00,17386,15600,-10.2,-15.9,63
08-03-19 3:00,2019,3,8,3:00,17404,15558,-10.6,-15.8,66
08-03-19 4:00,2019,3,8,4:00,17852,15761,-10.7,-15.7,67
08-03-19 5:00,2019,3,8,5:00,18522,16396,-10.7,-15.6,67
08-03-19 6:00,2019,3,8,6:00,19415,17563,-11.2,-16,68
08-03-19 7:00,2019,3,8,7:00,19641,18246,-11,-15.7,68
08-03-19 8:00,2019,3,8,8:00,19641,17960,-9.3,-14.8,64
08-03-19 9:00,2019,3,8,9:00,19752,17390,-7.5,-13.7,62
08-03-19 10:00,2019,3,8,10:00,19548,16969,-6,-12.9,58
08-03-19 11:00,2019,3,8,11:00,18913,16711,-4.2,-11.3,58
08-03-19 12:00,2019,3,8,12:00,18541,16457,-3.1,-11.3,53
08-03-19 13:00,2019,3,8,13:00,18154,16238,-2.7,-12.3,48
08-03-19 14:00,2019,3,8,14:00,17857,16028,-2,-11.8,47
08-03-19 15:00,2019,3,8,15:00,17638,16062,-2.4,-10.3,54
08-03-19 16:00,2019,3,8,16:00,17912,16710,-2.3,-10,55
08-03-19 17:00,2019,3,8,17:00,18555,17493,-2.2,-10.4,54
08-03-19 18:00,2019,3,8,18:00,19689,18261,-2.2,-10.4,53
08-03-19 19:00,2019,3,8,19:00,19988,18683,-1.9,-10,54
08-03-19 20:00,2019,3,8,20:00,19588,18366,-1.8,-11,50
08-03-19 21:00,2019,3,8,21:00,18723,17693,-2.9,-10.4,56
08-03-19 22:00,2019,3,8,22:00,17955,16840,-3.5,-11.5,54
08-03-19 23:00,2019,3,8,23:00,16885,15895,-4.3,-11.2,58
09-03-19 0:00,2019,3,9,0:00,16729,15294,-4.4,-11.5,58
09-03-19 1:00,2019,3,9,1:00,16400,14913,-4.6,-11.5,59
09-03-19 2:00,2019,3,9,2:00,16288,14761,-5.4,-11.9,60
09-03-19 3:00,2019,3,9,3:00,16222,14777,-5,-11.2,62
09-03-19 4:00,2019,3,9,4:00,16330,14771,-5.2,-11,64
09-03-19 5:00,2019,3,9,5:00,16016,15049,-5.5,-10.9,66
09-03-19 6:00,2019,3,9,6:00,16605,15619,-5.5,-11,65
09-03-19 7:00,2019,3,9,7:00,16672,15687,-5.9,-11.1,67
09-03-19 8:00,2019,3,9,8:00,16407,15464,-3.9,-11,58
09-03-19 9:00,2019,3,9,9:00,16378,15098,-2.3,-10.8,52
09-03-19 10:00,2019,3,9,10:00,16451,14805,-1,-9.2,54
09-03-19 11:00,2019,3,9,11:00,16906,14624,-0.4,-8.3,55
09-03-19 12:00,2019,3,9,12:00,16994,14656,0.1,-7,59
09-03-19 13:00,2019,3,9,13:00,16790,14443,-0.2,-6.9,61
09-03-19 14:00,2019,3,9,14:00,16646,14320,-0.1,-7.4,58
09-03-19 15:00,2019,3,9,15:00,16726,14500,-0.4,-6.2,65
09-03-19 16:00,2019,3,9,16:00,17340,15114,-0.5,-6.5,64
09-03-19 17:00,2019,3,9,17:00,17848,16100,-0.6,-6.7,63
09-03-19 18:00,2019,3,9,18:00,18859,17003,-0.6,-7,62
09-03-19 19:00,2019,3,9,19:00,18789,16860,0,-7.3,58
09-03-19 20:00,2019,3,9,20:00,18283,16454,0.4,-6,62
09-03-19 21:00,2019,3,9,21:00,17773,15954,0.5,-5.2,65
09-03-19 22:00,2019,3,9,22:00,17221,15441,1,-5.5,62
09-03-19 23:00,2019,3,9,23:00,16889,14701,1.3,-5.3,62
10-03-19 0:00,2019,3,10,0:00,16584,14242,1.5,-4,67
10-03-19 1:00,2019,3,10,1:00,16645,13931,1.5,-2.7,74
10-03-19 2:00,2019,3,10,2:00,16367,13774,1.3,-1.5,82
10-03-19 3:00,2019,3,10,3:00,15548,13625,1.6,0.1,90
10-03-19 4:00,2019,3,10,4:00,15943,13507,2.5,1.4,92
10-03-19 5:00,2019,3,10,5:00,16224,13673,2.9,1.7,92
10-03-19 6:00,2019,3,10,6:00,16627,14048,3.3,1.8,90
10-03-19 7:00,2019,3,10,7:00,17260,14794,3.7,2.5,91
10-03-19 8:00,2019,3,10,8:00,18088,15326,4.6,3.4,92
10-03-19 9:00,2019,3,10,9:00,18403,15782,5.3,3.9,91
10-03-19 10:00,2019,3,10,10:00,18252,16097,5.9,2.1,77
10-03-19 11:00,2019,3,10,11:00,18078,16240,5.4,1.2,74
10-03-19 12:00,2019,3,10,12:00,17850,16288,5.2,-0.2,68
10-03-19 13:00,2019,3,10,13:00,17611,16282,4.5,-0.2,72
10-03-19 14:00,2019,3,10,14:00,17678,16454,3.8,-0.3,75
10-03-19 15:00,2019,3,10,15:00,18283,16841,3.6,0,77
10-03-19 16:00,2019,3,10,16:00,18306,17111,3,0.4,83
10-03-19 17:00,2019,3,10,17:00,18368,17111,2.6,0.8,88
10-03-19 18:00,2019,3,10,18:00,18202,17256,2.4,0.8,89
10-03-19 19:00,2019,3,10,19:00,18245,16759,2.2,0.9,91
10-03-19 20:00,2019,3,10,20:00,17980,16241,2.7,0.7,87
10-03-19 21:00,2019,3,10,21:00,17363,15592,2.8,-0.4,79
10-03-19 22:00,2019,3,10,22:00,17140,14813,3.4,-2.3,66
10-03-19 23:00,2019,3,10,23:00,16641,14215,3.2,-1.9,69
11-03-19 0:00,2019,3,11,0:00,16403,13803,3,-1.3,73
11-03-19 1:00,2019,3,11,1:00,15980,13652,2.9,-1.6,72
11-03-19 2:00,2019,3,11,2:00,16210,13602,3,-1.9,70
11-03-19 3:00,2019,3,11,3:00,16481,13725,3.1,-2.8,65
11-03-19 4:00,2019,3,11,4:00,16679,14351,2.7,-4.2,61
11-03-19 5:00,2019,3,11,5:00,17747,15393,2.6,-4.1,61
11-03-19 6:00,2019,3,11,6:00,18391,16302,2.3,-5,59
11-03-19 7:00,2019,3,11,7:00,18923,16953,1.9,-5.2,59
11-03-19 8:00,2019,3,11,8:00,19161,17125,2,-5.2,59
11-03-19 9:00,2019,3,11,9:00,19273,16998,1.9,-5.5,58
11-03-19 10:00,2019,3,11,10:00,19189,17083,1.9,-5.8,57
11-03-19 11:00,2019,3,11,11:00,19012,16924,2.3,-5.2,58
11-03-19 12:00,2019,3,11,12:00,18844,16856,2.3,-6.3,53
11-03-19 13:00,2019,3,11,13:00,18833,16725,2.1,-5.6,57
11-03-19 14:00,2019,3,11,14:00,18555,16603,1.8,-6.3,55
11-03-19 15:00,2019,3,11,15:00,18445,16879,1.2,-6,58
11-03-19 16:00,2019,3,11,16:00,19127,17416,0.8,-5.8,61
11-03-19 17:00,2019,3,11,17:00,19231,17594,0.8,-5.9,61
11-03-19 18:00,2019,3,11,18:00,19270,18132,0.4,-6.9,58
11-03-19 19:00,2019,3,11,19:00,19355,18295,-0.4,-6.7,63
11-03-19 20:00,2019,3,11,20:00,18311,17415,-0.7,-7.2,62
11-03-19 21:00,2019,3,11,21:00,17548,16450,-1,-6.5,66
11-03-19 22:00,2019,3,11,22:00,16816,15492,-1,-5.9,69
11-03-19 23:00,2019,3,11,23:00,16297,14691,-0.7,-6,67
12-03-19 0:00,2019,3,12,0:00,16007,14249,-0.7,-6.6,64
12-03-19 1:00,2019,3,12,1:00,15997,14115,-0.8,-6.2,66
12-03-19 2:00,2019,3,12,2:00,16291,14033,-0.9,-6.2,67
12-03-19 3:00,2019,3,12,3:00,16072,14073,-1.4,-8.6,58
12-03-19 4:00,2019,3,12,4:00,16618,14663,-1.6,-8.1,61
12-03-19 5:00,2019,3,12,5:00,17440,15794,-1.8,-8.9,58
12-03-19 6:00,2019,3,12,6:00,19177,17202,-1.8,-8.6,60
12-03-19 7:00,2019,3,12,7:00,19621,17505,-1.8,-8.4,61
12-03-19 8:00,2019,3,12,8:00,19082,17057,-1.4,-8.9,57
12-03-19 9:00,2019,3,12,9:00,18472,16384,-0.5,-8.7,54
12-03-19 10:00,2019,3,12,10:00,17996,15788,0.3,-8.2,53
12-03-19 11:00,2019,3,12,11:00,17285,15431,0.8,-8.1,51
12-03-19 12:00,2019,3,12,12:00,16668,15032,2.5,-8.5,44
12-03-19 13:00,2019,3,12,13:00,16468,14727,3.1,-8.8,41
12-03-19 14:00,2019,3,12,14:00,16591,14830,2.5,-7,50
12-03-19 15:00,2019,3,12,15:00,16606,14959,3.6,-8.5,41
12-03-19 16:00,2019,3,12,16:00,17254,15655,3.4,-8,43
12-03-19 17:00,2019,3,12,17:00,17668,16258,3.3,-8.4,42
12-03-19 18:00,2019,3,12,18:00,18446,17067,3,-8.7,42
12-03-19 19:00,2019,3,12,19:00,18848,17519,2.5,-7.8,47
12-03-19 20:00,2019,3,12,20:00,18396,16935,1.8,-4.7,62
12-03-19 21:00,2019,3,12,21:00,17321,15978,0.8,-2.8,77
12-03-19 22:00,2019,3,12,22:00,16661,15054,0.3,-4,73
12-03-19 23:00,2019,3,12,23:00,16165,14348,0.1,-5.7,65
13-03-19 0:00,2019,3,13,0:00,15266,13969,-0.4,-6.1,66
13-03-19 1:00,2019,3,13,1:00,14975,13717,-0.4,-6.3,64
13-03-19 2:00,2019,3,13,2:00,14885,13658,-0.3,-5.7,67
13-03-19 3:00,2019,3,13,3:00,14989,13703,-0.3,-5.1,70
13-03-19 4:00,2019,3,13,4:00,15746,14430,-0.2,-5.3,68
13-03-19 5:00,2019,3,13,5:00,16939,15651,-0.3,-4.7,72
13-03-19 6:00,2019,3,13,6:00,18375,16684,0.1,-4.6,71
13-03-19 7:00,2019,3,13,7:00,18791,16979,0.4,-5.7,64
13-03-19 8:00,2019,3,13,8:00,18618,16926,1,-5.5,62
13-03-19 9:00,2019,3,13,9:00,18615,17044,1.2,-5.3,62
13-03-19 10:00,2019,3,13,10:00,18593,17103,1.5,-4.5,64
13-03-19 11:00,2019,3,13,11:00,18348,16944,2,-4.5,62
13-03-19 12:00,2019,3,13,12:00,18184,16919,3.1,-4.2,59
13-03-19 13:00,2019,3,13,13:00,17918,16822,3,-3.9,61
13-03-19 14:00,2019,3,13,14:00,18304,16937,2.9,-3,65
13-03-19 15:00,2019,3,13,15:00,18773,17261,2.8,-2,71
13-03-19 16:00,2019,3,13,16:00,18643,17445,3,-1.8,71
13-03-19 17:00,2019,3,13,17:00,18419,17413,2.6,-1.4,75
13-03-19 18:00,2019,3,13,18:00,18703,17815,2.4,-1.1,77
13-03-19 19:00,2019,3,13,19:00,18789,17685,2.4,-1.3,76
13-03-19 20:00,2019,3,13,20:00,18421,16990,2.4,-0.8,79
13-03-19 21:00,2019,3,13,21:00,17755,15967,2.5,-0.7,79
13-03-19 22:00,2019,3,13,22:00,16766,14915,2.4,-0.4,82
13-03-19 23:00,2019,3,13,23:00,16080,14105,2.5,-0.3,82
14-03-19 0:00,2019,3,14,0:00,15763,13640,2.5,-0.3,82
14-03-19 1:00,2019,3,14,1:00,15680,13369,2.5,-0.3,82
14-03-19 2:00,2019,3,14,2:00,15560,13297,2.8,-0.7,78
14-03-19 3:00,2019,3,14,3:00,15607,13311,3.1,-1.1,74
14-03-19 4:00,2019,3,14,4:00,16222,13888,3,-1.2,74
14-03-19 5:00,2019,3,14,5:00,17236,14918,3.1,-1,74
14-03-19 6:00,2019,3,14,6:00,18299,16020,3.5,-1,72
